Plaza ID,Date,Hour,Direction,# Vehicles - E-ZPass,# Vehicles - VToll
5,2017-02-03,1,O,29,5
5,2017-02-03,2,I,30,8
5,2017-02-03,2,O,19,7
5,2017-02-03,3,I,24,2
5,2017-02-03,3,O,20,6
5,2017-02-03,4,I,38,5
5,2017-02-03,4,O,63,3
5,2017-02-03,5,I,91,11
5,2017-02-03,5,O,332,17
5,2017-02-03,6,I,313,31
5,2017-02-03,6,O,879,48
5,2017-02-03,7,I,417,53
5,2017-02-03,7,O,1471,73
5,2017-02-03,8,I,395,55
5,2017-02-03,8,O,917,57
5,2017-02-03,9,I,340,40
5,2017-02-03,9,O,609,50
5,2017-02-03,10,I,302,45
5,2017-02-03,10,O,472,40
5,2017-02-03,11,I,337,43
5,2017-02-03,11,O,503,58
5,2017-02-03,12,I,418,34
5,2017-02-03,12,O,510,54
5,2017-02-03,13,I,575,54
5,2017-02-03,13,O,552,52
5,2017-02-03,14,I,861,71
5,2017-02-03,14,O,636,47
5,2017-02-03,15,I,1154,75
5,2017-02-03,15,O,627,77
5,2017-02-03,16,I,1003,73
5,2017-02-03,16,O,504,61
5,2017-02-03,17,I,889,64
5,2017-02-03,17,O,413,62
5,2017-02-03,18,I,715,54
5,2017-02-03,18,O,412,57
5,2017-02-03,19,I,534,58
5,2017-02-03,19,O,369,38
5,2017-02-03,20,I,392,46
5,2017-02-03,20,O,262,40
5,2017-02-03,21,I,353,33
5,2017-02-03,21,O,166,39
5,2017-02-03,22,I,396,33
5,2017-02-03,22,O,152,32
5,2017-02-03,23,I,210,23
5,2017-02-03,23,O,136,30
5,2017-02-02,0,I,98,11
5,2017-02-02,0,O,49,17
5,2017-02-02,1,I,50,12
5,2017-02-02,1,O,25,7
5,2017-02-02,2,I,30,3
5,2017-02-02,2,O,15,6
5,2017-02-02,3,I,21,4
5,2017-02-02,3,O,22,3
5,2017-02-02,4,I,36,4
5,2017-02-02,4,O,61,6
5,2017-02-02,5,I,82,13
5,2017-02-02,5,O,357,14
5,2017-02-02,6,I,327,39
5,2017-02-02,6,O,925,34
5,2017-02-02,7,I,408,43
5,2017-02-02,7,O,1498,90
5,2017-02-02,8,I,393,45
5,2017-02-02,8,O,992,74
5,2017-02-02,9,I,381,53
5,2017-02-02,9,O,641,63
5,2017-02-02,10,I,319,40
5,2017-02-02,10,O,542,41
5,2017-02-02,11,I,357,31
5,2017-02-02,11,O,469,42
5,2017-02-02,12,I,361,41
5,2017-02-02,12,O,422,45
5,2017-02-02,13,I,404,48
5,2017-02-02,13,O,477,43
5,2017-02-02,14,I,589,46
5,2017-02-02,14,O,552,62
5,2017-02-02,15,I,898,63
5,2017-02-02,15,O,652,89
5,2017-02-02,16,I,982,60
5,2017-02-02,16,O,577,65
5,2017-02-02,17,I,945,59
5,2017-02-02,17,O,494,58
5,2017-02-02,18,I,893,75
5,2017-02-02,18,O,415,30
5,2017-02-02,19,I,699,38
5,2017-02-02,19,O,295,40
5,2017-02-02,20,I,536,50
5,2017-02-02,20,O,189,42
5,2017-02-02,21,I,389,25
5,2017-02-02,21,O,171,27
5,2017-02-02,22,I,247,24
5,2017-02-02,22,O,102,22
5,2017-02-02,23,I,166,28
5,2017-02-02,23,O,104,25
5,2017-02-01,0,I,88,13
5,2017-02-01,0,O,30,8
5,2017-02-01,1,I,38,14
5,2017-02-01,1,O,20,9
5,2017-02-01,2,I,24,8
5,2017-02-01,2,O,15,3
5,2017-02-01,3,I,21,5
5,2017-02-01,3,O,24,4
5,2017-02-01,4,I,34,7
5,2017-02-01,4,O,77,3
5,2017-02-01,5,I,101,10
5,2017-02-01,5,O,356,19
5,2017-02-01,6,I,331,36
5,2017-02-01,6,O,996,48
5,2017-02-01,7,I,361,49
5,2017-02-01,7,O,1587,88
5,2017-02-01,8,I,399,61
5,2017-02-01,8,O,1044,82
5,2017-02-01,9,I,377,45
5,2017-02-01,9,O,693,53
5,2017-02-01,10,I,304,29
5,2017-02-01,10,O,435,39
5,2017-02-01,11,I,376,26
5,2017-02-01,11,O,454,50
5,2017-02-01,12,I,361,43
5,2017-02-01,12,O,442,55
5,2017-02-01,13,I,403,38
5,2017-02-01,13,O,450,45
5,2017-02-01,14,I,642,50
5,2017-02-01,14,O,537,58
5,2017-02-01,15,I,923,65
5,2017-02-01,15,O,595,68
5,2017-02-01,16,I,898,61
5,2017-02-01,16,O,562,78
5,2017-02-01,17,I,966,60
5,2017-02-01,17,O,518,65
5,2017-02-01,18,I,893,68
5,2017-02-01,18,O,417,53
5,2017-02-01,19,I,632,51
5,2017-02-01,19,O,313,36
5,2017-02-01,20,I,517,44
5,2017-02-01,20,O,181,34
5,2017-02-01,21,I,339,30
5,2017-02-01,21,O,143,28
5,2017-02-01,22,I,277,38
5,2017-02-01,22,O,108,28
5,2017-02-01,23,I,169,21
5,2017-02-01,23,O,95,19
5,2017-01-31,0,I,80,12
5,2017-01-31,0,O,25,7
5,2017-01-31,1,I,36,9
5,2017-01-31,1,O,22,9
5,2017-01-31,2,I,18,4
5,2017-01-31,2,O,14,2
5,2017-01-31,3,I,19,3
5,2017-01-31,3,O,22,5
5,2017-01-31,4,I,29,4
5,2017-01-31,4,O,75,3
5,2017-01-31,5,I,83,20
5,2017-01-31,5,O,349,20
5,2017-01-31,6,I,308,34
5,2017-01-31,6,O,982,45
5,2017-01-31,7,I,406,52
5,2017-01-31,7,O,1556,88
5,2017-01-31,8,I,397,56
5,2017-01-31,8,O,971,62
5,2017-01-31,9,I,301,46
5,2017-01-31,9,O,624,58
5,2017-01-31,10,I,309,41
5,2017-01-31,10,O,495,46
5,2017-01-31,11,I,307,37
5,2017-01-31,11,O,370,44
5,2017-01-31,12,I,314,44
5,2017-01-31,12,O,369,32
5,2017-01-31,13,I,387,41
5,2017-01-31,13,O,412,45
5,2017-01-31,14,I,479,53
5,2017-01-31,14,O,470,54
5,2017-01-31,15,I,733,67
5,2017-01-31,15,O,546,72
5,2017-01-31,16,I,1041,79
5,2017-01-31,16,O,505,50
5,2017-01-31,17,I,1050,65
5,2017-01-31,17,O,470,68
5,2017-01-31,18,I,865,59
5,2017-01-31,18,O,386,53
5,2017-01-31,19,I,618,53
5,2017-01-31,19,O,273,35
5,2017-01-31,20,I,418,28
5,2017-01-31,20,O,164,27
5,2017-01-31,21,I,350,29
5,2017-01-31,21,O,147,25
5,2017-01-31,22,I,263,26
5,2017-01-31,22,O,101,31
5,2017-01-31,23,I,154,17
5,2017-01-31,23,O,82,22
5,2017-01-30,0,I,60,9
5,2017-01-30,0,O,31,8
5,2017-01-30,1,I,26,5
5,2017-01-30,1,O,23,7
5,2017-01-30,2,I,18,7
5,2017-01-30,2,O,16,4
5,2017-01-30,3,I,23,2
5,2017-01-30,3,O,14,5
5,2017-01-30,4,I,31,7
5,2017-01-30,4,O,68,7
5,2017-01-30,5,I,92,12
5,2017-01-30,5,O,339,18
5,2017-01-30,6,I,300,34
5,2017-01-30,6,O,911,50
5,2017-01-30,7,I,370,61
5,2017-01-30,7,O,1484,92
5,2017-01-30,8,I,385,45
5,2017-01-30,8,O,931,92
5,2017-01-30,9,I,332,37
5,2017-01-30,9,O,573,45
5,2017-01-30,10,I,298,32
5,2017-01-30,10,O,476,33
5,2017-01-30,11,I,315,40
5,2017-01-30,11,O,463,51
5,2017-01-30,12,I,321,43
5,2017-01-30,12,O,402,58
5,2017-01-30,13,I,354,43
5,2017-01-30,13,O,406,59
5,2017-01-30,14,I,498,50
5,2017-01-30,14,O,453,50
5,2017-01-30,15,I,795,55
5,2017-01-30,15,O,554,68
5,2017-01-30,16,I,1047,72
5,2017-01-30,16,O,468,66
5,2017-01-30,17,I,1035,63
5,2017-01-30,17,O,435,67
5,2017-01-30,18,I,902,52
5,2017-01-30,18,O,345,55
5,2017-01-30,19,I,632,48
5,2017-01-30,19,O,244,27
5,2017-01-30,20,I,430,46
5,2017-01-30,20,O,169,38
5,2017-01-30,21,I,295,29
5,2017-01-30,21,O,132,23
5,2017-01-30,22,I,198,26
5,2017-01-30,22,O,98,29
5,2017-01-30,23,I,122,13
5,2017-01-30,23,O,87,19
5,2017-01-29,0,I,194,22
5,2017-01-29,0,O,88,24
5,2017-01-29,1,I,113,18
5,2017-01-29,1,O,46,14
5,2017-01-29,2,I,59,9
5,2017-01-29,2,O,30,10
5,2017-01-29,3,I,30,13
5,2017-01-29,3,O,21,9
5,2017-01-29,4,I,55,6
5,2017-01-29,4,O,25,5
5,2017-01-29,5,I,39,7
5,2017-01-29,5,O,72,4
5,2017-01-29,6,I,69,14
5,2017-01-29,6,O,131,5
5,2017-01-29,7,I,94,10
5,2017-01-29,7,O,225,15
5,2017-01-29,8,I,126,15
5,2017-01-29,8,O,276,28
5,2017-01-29,9,I,203,23
5,2017-01-29,9,O,351,34
5,2017-01-29,10,I,256,26
5,2017-01-29,10,O,454,49
5,2017-01-29,11,I,339,44
5,2017-01-29,11,O,510,44
5,2017-01-29,12,I,426,44
5,2017-01-29,12,O,456,55
5,2017-01-29,13,I,549,74
5,2017-01-29,13,O,445,48
5,2017-01-29,14,I,616,71
5,2017-01-29,14,O,445,64
5,2017-01-29,15,I,612,78
5,2017-01-29,15,O,431,57
5,2017-01-29,16,I,591,81
5,2017-01-29,16,O,418,77
5,2017-01-29,17,I,450,57
5,2017-01-29,17,O,315,76
5,2017-01-29,18,I,443,53
5,2017-01-29,18,O,305,55
5,2017-01-29,19,I,379,52
5,2017-01-29,19,O,252,39
5,2017-01-29,20,I,349,27
5,2017-01-29,20,O,180,32
5,2017-01-29,21,I,246,30
5,2017-01-29,21,O,123,32
5,2017-01-29,22,I,188,28
5,2017-01-29,22,O,99,37
5,2017-01-29,23,I,116,16
5,2017-01-29,23,O,87,19
5,2017-01-28,0,I,168,18
5,2017-01-28,0,O,75,22
5,2017-01-28,1,I,96,20
5,2017-01-28,1,O,41,12
5,2017-01-28,2,I,52,10
5,2017-01-28,2,O,24,6
5,2017-01-28,3,I,49,9
5,2017-01-28,3,O,25,5
5,2017-01-28,4,I,28,10
5,2017-01-28,4,O,36,8
5,2017-01-28,5,I,56,9
5,2017-01-28,5,O,98,6
5,2017-01-28,6,I,76,16
5,2017-01-28,6,O,211,11
5,2017-01-28,7,I,138,30
5,2017-01-28,7,O,352,21
5,2017-01-28,8,I,226,39
5,2017-01-28,8,O,378,33
5,2017-01-28,9,I,261,28
5,2017-01-28,9,O,466,38
5,2017-01-28,10,I,289,33
5,2017-01-28,10,O,467,41
5,2017-01-28,11,I,371,54
5,2017-01-28,11,O,532,49
5,2017-01-28,12,I,426,53
5,2017-01-28,12,O,492,57
5,2017-01-28,13,I,490,46
5,2017-01-28,13,O,453,61
5,2017-01-28,14,I,484,61
5,2017-01-28,14,O,442,71
5,2017-01-28,15,I,500,55
5,2017-01-28,15,O,446,70
5,2017-01-28,16,I,500,67
5,2017-01-28,16,O,457,73
5,2017-01-28,17,I,503,55
5,2017-01-28,17,O,414,71
5,2017-01-28,18,I,472,56
5,2017-01-28,18,O,436,57
5,2017-01-28,19,I,408,38
5,2017-01-28,19,O,345,47
5,2017-01-28,20,I,326,53
5,2017-01-28,20,O,235,46
5,2017-01-28,21,I,299,31
5,2017-01-28,21,O,202,32
5,2017-01-28,22,I,255,34
5,2017-01-28,22,O,156,47
5,2017-01-28,23,I,262,22
5,2017-01-28,23,O,141,37
5,2017-01-27,0,I,101,9
5,2017-01-27,0,O,36,7
5,2017-01-27,1,I,49,5
5,2017-01-27,1,O,31,7
5,2017-01-27,2,I,33,6
5,2017-01-27,2,O,15,5
5,2017-01-27,3,I,29,5
5,2017-01-27,3,O,24,7
5,2017-01-27,4,I,44,4
5,2017-01-27,4,O,60,6
5,2017-01-27,5,I,95,15
5,2017-01-27,5,O,307,19
5,2017-01-27,6,I,296,36
5,2017-01-27,6,O,870,46
5,2017-01-27,7,I,396,46
5,2017-01-27,7,O,1435,87
5,2017-01-27,8,I,412,56
5,2017-01-27,8,O,858,61
5,2017-01-27,9,I,324,56
5,2017-01-27,9,O,617,49
5,2017-01-27,10,I,344,38
5,2017-01-27,10,O,537,40
5,2017-01-27,11,I,334,35
5,2017-01-27,11,O,511,56
5,2017-01-27,12,I,396,50
5,2017-01-27,12,O,473,58
5,2017-01-27,13,I,496,44
5,2017-01-27,13,O,494,61
5,2017-01-27,14,I,747,62
5,2017-01-27,14,O,571,83
5,2017-01-27,15,I,1100,95
5,2017-01-27,15,O,576,95
5,2017-01-27,16,I,894,82
5,2017-01-27,16,O,520,83
5,2017-01-27,17,I,799,60
5,2017-01-27,17,O,471,80
5,2017-01-27,18,I,706,61
5,2017-01-27,18,O,397,60
5,2017-01-27,19,I,530,63
5,2017-01-27,19,O,359,54
5,2017-01-27,20,I,401,51
5,2017-01-27,20,O,218,40
5,2017-01-27,21,I,377,41
5,2017-01-27,21,O,165,37
5,2017-01-27,22,I,298,25
5,2017-01-27,22,O,153,28
5,2017-01-27,23,I,203,28
5,2017-01-27,23,O,141,30
5,2017-01-26,0,I,112,19
5,2017-01-26,0,O,32,12
5,2017-01-26,1,I,35,6
5,2017-01-26,1,O,24,3
5,2017-01-26,2,I,33,3
5,2017-01-26,2,O,20,3
5,2017-01-26,3,I,21,4
5,2017-01-26,3,O,26,4
5,2017-01-26,4,I,30,6
5,2017-01-26,4,O,74,8
5,2017-01-26,5,I,85,12
5,2017-01-26,5,O,333,19
5,2017-01-26,6,I,315,44
5,2017-01-26,6,O,931,42
5,2017-01-26,7,I,371,58
5,2017-01-26,7,O,1441,81
5,2017-01-26,8,I,346,32
5,2017-01-26,8,O,892,92
5,2017-01-26,9,I,373,47
5,2017-01-26,9,O,659,54
5,2017-01-26,10,I,330,39
5,2017-01-26,10,O,506,52
5,2017-01-26,11,I,293,49
5,2017-01-26,11,O,474,54
5,2017-01-26,12,I,328,34
5,2017-01-26,12,O,434,60
5,2017-01-26,13,I,420,33
5,2017-01-26,13,O,482,45
5,2017-01-26,14,I,590,57
5,2017-01-26,14,O,483,66
5,2017-01-26,15,I,898,72
5,2017-01-26,15,O,592,92
5,2017-01-26,16,I,951,74
5,2017-01-26,16,O,552,60
5,2017-01-26,17,I,1039,81
5,2017-01-26,17,O,506,77
5,2017-01-26,18,I,953,58
5,2017-01-26,18,O,434,57
5,2017-01-26,19,I,653,58
5,2017-01-26,19,O,322,41
5,2017-01-26,20,I,478,45
5,2017-01-26,20,O,205,33
5,2017-01-26,21,I,372,33
5,2017-01-26,21,O,143,30
5,2017-01-26,22,I,295,28
5,2017-01-26,22,O,126,21
5,2017-01-26,23,I,155,19
5,2017-01-26,23,O,87,19
5,2017-01-25,0,I,81,14
5,2017-01-25,0,O,30,10
5,2017-01-25,1,I,44,7
5,2017-01-25,1,O,17,5
5,2017-01-25,2,I,28,5
5,2017-01-25,2,O,19,3
5,2017-01-25,3,I,29,4
5,2017-01-25,3,O,20,4
5,2017-01-25,4,I,37,5
5,2017-01-25,4,O,69,5
5,2017-01-25,5,I,101,14
5,2017-01-25,5,O,336,24
5,2017-01-25,6,I,305,39
5,2017-01-25,6,O,971,47
5,2017-01-25,7,I,395,51
5,2017-01-25,7,O,1466,99
5,2017-01-25,8,I,397,54
5,2017-01-25,8,O,968,83
5,2017-01-25,9,I,330,42
5,2017-01-25,9,O,687,58
5,2017-01-25,10,I,389,36
5,2017-01-25,10,O,482,58
5,2017-01-25,11,I,357,44
5,2017-01-25,11,O,482,51
5,2017-01-25,12,I,400,50
5,2017-01-25,12,O,496,65
5,2017-01-25,13,I,513,45
5,2017-01-25,13,O,440,50
5,2017-01-25,14,I,718,59
5,2017-01-25,14,O,543,65
5,2017-01-25,15,I,962,75
5,2017-01-25,15,O,573,75
5,2017-01-25,16,I,1000,81
5,2017-01-25,16,O,524,60
5,2017-01-25,17,I,1033,71
5,2017-01-25,17,O,556,76
5,2017-01-25,18,I,1001,71
5,2017-01-25,18,O,412,54
5,2017-01-25,19,I,635,49
5,2017-01-25,19,O,283,43
5,2017-01-25,20,I,457,36
5,2017-01-25,20,O,203,42
5,2017-01-25,21,I,363,29
5,2017-01-25,21,O,134,30
5,2017-01-25,22,I,283,25
5,2017-01-25,22,O,115,19
5,2017-01-25,23,I,159,22
5,2017-01-25,23,O,79,24
5,2017-01-24,0,I,66,7
5,2017-01-24,0,O,30,6
5,2017-01-24,1,I,29,3
5,2017-01-24,1,O,12,3
5,2017-01-24,2,I,24,3
5,2017-01-24,2,O,16,1
5,2017-01-24,3,I,18,1
5,2017-01-24,3,O,15,8
5,2017-01-24,4,I,27,4
5,2017-01-24,4,O,73,5
5,2017-01-24,5,I,61,13
5,2017-01-24,5,O,302,26
5,2017-01-24,6,I,264,37
5,2017-01-24,6,O,819,51
5,2017-01-24,7,I,316,44
5,2017-01-24,7,O,945,88
5,2017-01-24,8,I,353,50
5,2017-01-24,8,O,1352,133
5,2017-01-24,9,I,449,41
5,2017-01-24,9,O,792,86
5,2017-01-24,10,I,468,77
5,2017-01-24,10,O,489,44
5,2017-01-24,11,I,363,41
5,2017-01-24,11,O,435,52
5,2017-01-24,12,I,343,35
5,2017-01-24,12,O,373,37
5,2017-01-24,13,I,418,32
5,2017-01-24,13,O,380,46
5,2017-01-24,14,I,475,48
5,2017-01-24,14,O,400,68
5,2017-01-24,15,I,806,53
5,2017-01-24,15,O,561,75
5,2017-01-24,16,I,1064,81
5,2017-01-24,16,O,498,60
5,2017-01-24,17,I,1017,74
5,2017-01-24,17,O,514,73
5,2017-01-24,18,I,912,56
5,2017-01-24,18,O,408,62
5,2017-01-24,19,I,617,56
5,2017-01-24,19,O,277,41
5,2017-01-24,20,I,452,31
5,2017-01-24,20,O,143,34
5,2017-01-24,21,I,326,18
5,2017-01-24,21,O,141,25
5,2017-01-24,22,I,235,11
5,2017-01-24,22,O,88,10
5,2017-01-24,23,I,125,18
5,2017-01-24,23,O,86,14
5,2017-01-23,0,I,79,13
5,2017-01-23,0,O,39,8
5,2017-01-23,1,I,28,5
5,2017-01-23,1,O,19,9
5,2017-01-23,2,I,24,7
5,2017-01-23,2,O,19,4
5,2017-01-23,3,I,14,1
5,2017-01-23,3,O,18,8
5,2017-01-23,4,I,19,5
5,2017-01-23,4,O,72,4
5,2017-01-23,5,I,78,12
5,2017-01-23,5,O,341,15
5,2017-01-23,6,I,282,33
5,2017-01-23,6,O,911,44
5,2017-01-23,7,I,381,40
5,2017-01-23,7,O,1448,67
5,2017-01-23,8,I,414,44
5,2017-01-23,8,O,877,71
5,2017-01-23,9,I,332,39
5,2017-01-23,9,O,639,50
5,2017-01-23,10,I,302,30
5,2017-01-23,10,O,448,43
5,2017-01-23,11,I,318,29
5,2017-01-23,11,O,420,41
5,2017-01-23,12,I,325,31
5,2017-01-23,12,O,358,28
5,2017-01-23,13,I,394,44
5,2017-01-23,13,O,387,46
5,2017-01-23,14,I,545,32
5,2017-01-23,14,O,408,57
5,2017-01-23,15,I,800,59
5,2017-01-23,15,O,506,60
5,2017-01-23,16,I,1003,56
5,2017-01-23,16,O,366,45
5,2017-01-23,17,I,841,53
5,2017-01-23,17,O,398,40
5,2017-01-23,18,I,709,52
5,2017-01-23,18,O,254,30
5,2017-01-23,19,I,514,37
5,2017-01-23,19,O,173,25
5,2017-01-23,20,I,249,31
5,2017-01-23,20,O,127,26
5,2017-01-23,21,I,180,24
5,2017-01-23,21,O,86,22
5,2017-01-23,22,I,144,16
5,2017-01-23,22,O,71,14
5,2017-01-23,23,I,108,10
5,2017-01-23,23,O,70,13
5,2017-01-22,0,I,154,29
5,2017-01-22,0,O,63,20
5,2017-01-22,1,I,95,12
5,2017-01-22,1,O,47,10
5,2017-01-22,2,I,60,11
5,2017-01-22,2,O,35,7
5,2017-01-22,3,I,52,12
5,2017-01-22,3,O,22,7
5,2017-01-22,4,I,37,9
5,2017-01-22,4,O,33,10
5,2017-01-22,5,I,37,8
5,2017-01-22,5,O,79,8
5,2017-01-22,6,I,80,9
5,2017-01-22,6,O,148,11
5,2017-01-22,7,I,80,15
5,2017-01-22,7,O,209,14
5,2017-01-22,8,I,141,22
5,2017-01-22,8,O,273,23
5,2017-01-22,9,I,188,18
5,2017-01-22,9,O,319,35
5,2017-01-22,10,I,250,28
5,2017-01-22,10,O,445,31
5,2017-01-22,11,I,343,23
5,2017-01-22,11,O,458,40
5,2017-01-22,12,I,416,46
5,2017-01-22,12,O,507,31
5,2017-01-22,13,I,512,35
5,2017-01-22,13,O,509,45
5,2017-01-22,14,I,503,44
5,2017-01-22,14,O,473,51
5,2017-01-22,15,I,513,44
5,2017-01-22,15,O,425,51
5,2017-01-22,16,I,485,62
5,2017-01-22,16,O,340,42
5,2017-01-22,17,I,464,42
5,2017-01-22,17,O,309,42
5,2017-01-22,18,I,383,45
5,2017-01-22,18,O,296,31
5,2017-01-22,19,I,343,42
5,2017-01-22,19,O,241,40
5,2017-01-22,20,I,288,40
5,2017-01-22,20,O,175,29
5,2017-01-22,21,I,213,27
5,2017-01-22,21,O,128,37
5,2017-01-22,22,I,194,26
5,2017-01-22,22,O,106,22
5,2017-01-22,23,I,107,23
5,2017-01-22,23,O,79,22
5,2017-01-21,0,I,166,22
5,2017-01-21,0,O,61,16
5,2017-01-21,1,I,72,12
5,2017-01-21,1,O,31,16
5,2017-01-21,2,I,50,12
5,2017-01-21,2,O,27,7
5,2017-01-21,3,I,32,15
5,2017-01-21,3,O,31,6
5,2017-01-21,4,I,40,8
5,2017-01-21,4,O,53,9
5,2017-01-21,5,I,48,7
5,2017-01-21,5,O,114,8
5,2017-01-21,6,I,75,18
5,2017-01-21,6,O,224,20
5,2017-01-21,7,I,166,33
5,2017-01-21,7,O,342,22
5,2017-01-21,8,I,251,41
5,2017-01-21,8,O,419,30
5,2017-01-21,9,I,310,37
5,2017-01-21,9,O,496,29
5,2017-01-21,10,I,336,38
5,2017-01-21,10,O,490,43
5,2017-01-21,11,I,388,48
5,2017-01-21,11,O,543,42
5,2017-01-21,12,I,463,39
5,2017-01-21,12,O,521,51
5,2017-01-21,13,I,506,48
5,2017-01-21,13,O,464,63
5,2017-01-21,14,I,486,39
5,2017-01-21,14,O,523,58
5,2017-01-21,15,I,486,53
5,2017-01-21,15,O,512,68
5,2017-01-21,16,I,545,57
5,2017-01-21,16,O,420,52
5,2017-01-21,17,I,450,70
5,2017-01-21,17,O,428,64
5,2017-01-21,18,I,473,53
5,2017-01-21,18,O,384,54
5,2017-01-21,19,I,387,54
5,2017-01-21,19,O,309,42
5,2017-01-21,20,I,354,41
5,2017-01-21,20,O,243,36
5,2017-01-21,21,I,295,32
5,2017-01-21,21,O,174,37
5,2017-01-21,22,I,253,27
5,2017-01-21,22,O,183,33
5,2017-01-21,23,I,260,29
5,2017-01-21,23,O,126,21
5,2017-01-20,0,I,90,9
5,2017-01-20,0,O,32,9
5,2017-01-20,1,I,52,3
5,2017-01-20,1,O,34,5
5,2017-01-20,2,I,28,5
5,2017-01-20,2,O,22,6
5,2017-01-20,3,I,27,4
5,2017-01-20,3,O,19,7
5,2017-01-20,4,I,32,11
5,2017-01-20,4,O,73,6
5,2017-01-20,5,I,110,17
5,2017-01-20,5,O,341,19
5,2017-01-20,6,I,272,39
5,2017-01-20,6,O,909,43
5,2017-01-20,7,I,386,43
5,2017-01-20,7,O,1450,81
5,2017-01-20,8,I,371,57
5,2017-01-20,8,O,900,65
5,2017-01-20,9,I,319,39
5,2017-01-20,9,O,659,60
5,2017-01-20,10,I,328,39
5,2017-01-20,10,O,455,37
5,2017-01-20,11,I,337,31
5,2017-01-20,11,O,426,41
5,2017-01-20,12,I,406,42
5,2017-01-20,12,O,471,48
5,2017-01-20,13,I,503,52
5,2017-01-20,13,O,567,48
5,2017-01-20,14,I,954,64
5,2017-01-20,14,O,512,61
5,2017-01-20,15,I,1087,92
5,2017-01-20,15,O,607,90
5,2017-01-20,16,I,893,87
5,2017-01-20,16,O,508,77
5,2017-01-20,17,I,897,88
5,2017-01-20,17,O,440,71
5,2017-01-20,18,I,773,64
5,2017-01-20,18,O,341,49
5,2017-01-20,19,I,468,57
5,2017-01-20,19,O,329,32
5,2017-01-20,20,I,396,42
5,2017-01-20,20,O,248,30
5,2017-01-20,21,I,346,25
5,2017-01-20,21,O,207,29
5,2017-01-20,22,I,315,23
5,2017-01-20,22,O,138,27
5,2017-01-20,23,I,199,20
5,2017-01-20,23,O,117,33
5,2017-01-19,0,I,56,7
5,2017-01-19,0,O,23,11
5,2017-01-19,1,I,17,3
5,2017-01-19,1,O,15,8
5,2017-01-19,2,I,17,3
5,2017-01-19,2,O,22,5
5,2017-01-19,3,I,14,1
5,2017-01-19,3,O,19,4
5,2017-01-19,4,I,27,6
5,2017-01-19,4,O,78,11
5,2017-01-19,5,I,84,21
5,2017-01-19,5,O,325,23
5,2017-01-19,6,I,293,36
5,2017-01-19,6,O,969,47
5,2017-01-19,7,I,407,46
5,2017-01-19,7,O,1510,70
5,2017-01-19,8,I,412,53
5,2017-01-19,8,O,978,88
5,2017-01-19,9,I,347,50
5,2017-01-19,9,O,669,57
5,2017-01-19,10,I,333,52
5,2017-01-19,10,O,516,48
5,2017-01-19,11,I,396,43
5,2017-01-19,11,O,440,43
5,2017-01-19,12,I,411,40
5,2017-01-19,12,O,428,46
5,2017-01-19,13,I,489,62
5,2017-01-19,13,O,442,48
5,2017-01-19,14,I,717,74
5,2017-01-19,14,O,525,72
5,2017-01-19,15,I,989,70
5,2017-01-19,15,O,621,75
5,2017-01-19,16,I,1049,101
5,2017-01-19,16,O,556,73
5,2017-01-19,17,I,1104,79
5,2017-01-19,17,O,536,61
5,2017-01-19,18,I,1005,74
5,2017-01-19,18,O,409,49
5,2017-01-19,19,I,637,39
5,2017-01-19,19,O,290,40
5,2017-01-19,20,I,488,40
5,2017-01-19,20,O,209,30
5,2017-01-19,21,I,398,32
5,2017-01-19,21,O,163,24
5,2017-01-19,22,I,191,26
5,2017-01-19,22,O,112,12
5,2017-01-19,23,I,133,9
5,2017-01-19,23,O,87,18
5,2017-01-18,0,I,0,0
5,2017-01-18,0,O,29,5
5,2017-01-18,1,I,0,0
5,2017-01-18,1,O,18,2
5,2017-01-18,2,I,3,0
5,2017-01-18,2,O,23,5
5,2017-01-18,3,I,15,1
5,2017-01-18,3,O,16,2
5,2017-01-18,4,I,22,3
5,2017-01-18,4,O,69,7
5,2017-01-18,5,I,94,17
5,2017-01-18,5,O,349,20
5,2017-01-18,6,I,299,36
5,2017-01-18,6,O,1024,43
5,2017-01-18,7,I,358,45
5,2017-01-18,7,O,1505,83
5,2017-01-18,8,I,384,46
5,2017-01-18,8,O,920,68
5,2017-01-18,9,I,361,46
5,2017-01-18,9,O,656,53
5,2017-01-18,10,I,371,37
5,2017-01-18,10,O,532,38
5,2017-01-18,11,I,352,33
5,2017-01-18,11,O,447,41
5,2017-01-18,12,I,394,51
5,2017-01-18,12,O,409,45
5,2017-01-18,13,I,421,56
5,2017-01-18,13,O,460,53
5,2017-01-18,14,I,654,57
5,2017-01-18,14,O,496,58
5,2017-01-18,15,I,1073,75
5,2017-01-18,15,O,567,77
5,2017-01-18,16,I,975,85
5,2017-01-18,16,O,514,69
5,2017-01-18,17,I,1018,72
5,2017-01-18,17,O,484,72
5,2017-01-18,18,I,989,64
5,2017-01-18,18,O,436,45
5,2017-01-18,19,I,600,40
5,2017-01-18,19,O,302,38
5,2017-01-18,20,I,460,35
5,2017-01-18,20,O,204,31
5,2017-01-18,21,I,370,33
5,2017-01-18,21,O,149,23
5,2017-01-18,22,I,143,15
5,2017-01-18,22,O,108,12
5,2017-01-18,23,I,97,13
5,2017-01-18,23,O,62,18
5,2017-01-17,0,I,0,0
5,2017-01-17,0,O,19,5
5,2017-01-17,1,I,0,0
5,2017-01-17,1,O,15,5
5,2017-01-17,2,I,0,0
